source,locality,city,bhk,price,price_unit,deposit,area_sqft,floor,total_floors,furnishing,url,scraped_locality,lat,lng,location_exact
squareyards,Malad West,Mumbai,1,35000,per_month,,450,1,,semi-furnished,https://www.squareyards.com/rental-1-bhk-extra-room-450-sq-ft-apartment-in-shree-shivkirti-chs/10460178,Malad West,19.17752833,72.83996,True
squareyards,Chembur,Mumbai,2,85000,per_month,,720,5,,unfurnished,https://www.squareyards.com/rental-2-bhk-720-sq-ft-apartment-in-chhadva-residency/10509429,Chembur,19.04892,72.90722,True
squareyards,Chembur,Mumbai,2,95000,per_month,,800,5,,semi-furnished,https://www.squareyards.com/rental-2-bhk-800-sq-ft-apartment-in-bholenath-aryan-anchal/10500066,Chembur,19.032991,72.896598,True
squareyards,Wadala,Mumbai,3,168000,per_month,,1040,1,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-extra-room-1040-sq-ft-apartment-in-dosti-eastern-bay-phase-1/10455467,Wadala,19.022674,72.867548,True
squareyards,Chembur,Mumbai,4,175000,per_month,,1400,3,,unfurnished,https://www.squareyards.com/rental-4-bhk-1400-sq-ft-apartment-in-avron-v/10447665,Chembur,19.053177,72.901483,True
squareyards,Chembur,Mumbai,1,55000,per_month,,430,1202,22,furnished,https://www.squareyards.com/rental-1-bhk-study-room-430-sq-ft-apartment-in-spenta-alta-vista/10535603,Chembur,19.051808,72.8867,True
squareyards,Chembur,Mumbai,2,90000,per_month,,680,6,,furnished,https://www.squareyards.com/rental-2-bhk-680-sq-ft-apartment-in-tridhaatu-morya/10500082,Chembur,19.051756,72.918625,True
squareyards,Wadala East,Mumbai,3,140000,per_month,,1150,33,,semi-furnished,https://www.squareyards.com/rental-3-bhk-basement-1150-sq-ft-apartment-in-dosti-group-ambrosia/10527263,Wadala East,19.0253313474901,72.8677466065711,True
squareyards,Powai,Mumbai,1,57000,per_month,,400,6,,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-400-sq-ft-apartment-in-l-and-t-emerald-isle/10453302,Powai,19.123388,72.894532,True
squareyards,Jogeshwari East,Mumbai,2,82000,per_month,,670,7,20,furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-avant-heritage/10457313,Jogeshwari East,19.138506,72.859044,True
squareyards,Goregaon East,Mumbai,3,85000,per_month,,989,2,23,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-989-sq-ft-apartment-in-group-seven-rushi-heights/10486821,Goregaon East,19.1715144,72.8591173,True
squareyards,Juhu,Mumbai,3,200000,per_month,,950,4,11,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-950-sq-ft-apartment-in-amal-mangal-meeth-chs/10454949,Juhu,19.113507,72.832023,True
squareyards,Goregaon West,Mumbai,2,80000,per_month,,810,11,,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-810-sq-ft-apartment-in-sunteck-city-avenue-1/10522382,Goregaon West,19.150469,72.84766,True
squareyards,Chembur,Mumbai,3,150000,per_month,,1100,11,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-safal-twins/10447689,Chembur,19.046411,72.915765,True
squareyards,Marol,Mumbai,1,60000,per_month,,500,7,12,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-arkade-prime/10464507,Marol,19.109135,72.881233,True
squareyards,Goregaon East,Mumbai,3,250000,per_month,,1820,4,51,furnished,https://www.squareyards.com/rental-3-bhk-servant-room-extra-room-basement-store-room-1820-sq-ft-apartment-in-oberoi-realty-exquisite/10535060,Goregaon East,19.171611,72.863705,True
squareyards,Malad West,Mumbai,2,75000,per_month,,800,5,,semi-furnished,https://www.squareyards.com/rental-2-bhk-basement-800-sq-ft-apartment-in-interface-building/10465312,Malad West,19.1860398,72.82985772,True
squareyards,Goregaon East,Mumbai,5,135000,per_month,,1500,28,,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-1500-sq-ft-apartment-in-db-woods/10542423,Goregaon East,19.1717335632515,72.8701690398811,True
squareyards,Wadala,Mumbai,2,120000,per_month,,900,18,,semi-furnished,https://www.squareyards.com/rental-2-bhk-900-sq-ft-apartment-in-lodha-new-cuffe-parade/10543656,Wadala,19.037684,72.879023,True
squareyards,Goregaon East,Mumbai,2,75000,per_month,,960,21,38,semi-furnished,https://www.squareyards.com/rental-2-bhk-960-sq-ft-apartment-in-im-applaud-38/10529309,Goregaon East,19.173157,72.856901,True
squareyards,Malad East,Mumbai,3,105000,per_month,,1050,9,,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-1050-sq-ft-apartment-in-kanakia-levels/10490425,Malad East,19.1900696,72.8578936,True
squareyards,Andheri West,Mumbai,3,185000,per_month,,1200,7,25,furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-oberoi-springs/10457358,Andheri West,19.138769,72.83466,True
squareyards,Malad East,Mumbai,3,82500,per_month,,861,10,,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-861-sq-ft-apartment-in-upper-east-97/10518946,Malad East,19.1885255,72.8582297,True
squareyards,Worli,Mumbai,5,500000,per_month,,1900,47,,unfurnished,https://www.squareyards.com/rental-5-bhk-pooja-room-study-room-extra-room-store-room-1900-sq-ft-apartment-in-lodha-the-park/10493347,Worli,19.006066,72.829268,True
squareyards,Ghatkopar West,Mumbai,2,65000,per_month,,649,8,,semi-furnished,https://www.squareyards.com/rental-2-bhk-649-sq-ft-apartment-in-the-wadhwa-the-address/10464305,Ghatkopar West,19.097797,72.920018,True
squareyards,Chembur,Mumbai,3,110000,per_month,,1000,4,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1000-sq-ft-apartment-in-aayush-ayaansh/10449232,Chembur,19.060951,72.902784,True
squareyards,Goregaon West,Mumbai,3,160000,per_month,,2050,15,25,furnished,https://www.squareyards.com/rental-3-bhk-servant-room-2050-sq-ft-apartment-in-mahindra-eminente/10462259,Goregaon West,19.168089,72.847925,True
squareyards,Goregaon East,Mumbai,2,84000,per_month,,750,25,,furnished,https://www.squareyards.com/rental-2-bhk-store-room-750-sq-ft-apartment-in-romell-aether/10517402,Goregaon East,19.169767,72.852983,True
squareyards,Vikhroli East,Mumbai,5,218000,per_month,,1270,9,,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-store-room-1270-sq-ft-apartment-in-godrej-the-trees/10445173,Vikhroli East,19.092531,72.922302,True
squareyards,Santacruz East,Mumbai,2,77000,per_month,,1000,4,8,furnished,https://www.squareyards.com/rental-2-bhk-1000-sq-ft-apartment-in-hi-sky-adcon-meridian/10493268,Santacruz East,19.080291,72.845377,True
squareyards,Tanji Nagar,Mumbai,2,75000,per_month,,650,22,45,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-study-room-650-sq-ft-apartment-in-tanji-nagar/10511255,Tanji Nagar,19.1955101,72.8628801,True
squareyards,Colaba,Mumbai,1,100000,per_month,,550,2,,furnished,https://www.squareyards.com/rental-1-bhk-prayer-room-550-sq-ft-apartment-in-pushpa-vihar-chs/10511309,Colaba,18.911584,72.822016,True
squareyards,Goregaon East,Mumbai,2,65000,per_month,,905,23,31,furnished,https://www.squareyards.com/rental-2-bhk-store-room-905-sq-ft-apartment-in-omkar-ananta/10488012,Goregaon East,19.16852,72.878099,True
squareyards,Goregaon East,Mumbai,2,60000,per_month,,905,12,19,furnished,https://www.squareyards.com/rental-2-bhk-store-room-905-sq-ft-apartment-in-mantri-serene/10494255,Goregaon East,19.167915,72.881131,True
squareyards,Chembur,Mumbai,2,72000,per_month,,700,4,,unfurnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-bdl-aura-apartments/10464865,Chembur,19.05383,72.905665,True
squareyards,Andheri West,Mumbai,4,500000,per_month,,2300,23,,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-store-room-2300-sq-ft-apartment-in-windsor-grande-residences/10499697,Andheri West,19.151569,72.833298,True
squareyards,Vikhroli West,Mumbai,,43000,per_month,,280,9,,furnished,https://www.squareyards.com/rental-1-rk-280-sq-ft-apartment-in-mayfair-housing-hillcrest/10464804,Vikhroli West,19.107457,72.915492,True
squareyards,Dn Nagar,Mumbai,2,80000,per_month,,650,5,16,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-dn-nagar/10522226,Dn Nagar,19.120441,72.8289973,True
squareyards,Goregaon West,Mumbai,1,30000,per_month,,322,11,22,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-322-sq-ft-apartment-in-goregaon-west/10539299,Goregaon West,19.1695831,72.8427351,True
squareyards,Marine Lines,Mumbai,2,100000,per_month,,1000,2,,furnished,https://www.squareyards.com/rental-2-bhk-servant-room-1000-sq-ft-apartment-in-gokul-apartment-marine/10502219,Marine Lines,18.95173,72.82738,True
squareyards,Goregaon East,Mumbai,2,80000,per_month,,850,15,23,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-850-sq-ft-apartment-in-goyal-lakshchandi-heights/10450180,Goregaon East,19.1724563,72.8560979,True
squareyards,Goregaon East,Mumbai,1,49000,per_month,,650,2,9,furnished,https://www.squareyards.com/rental-1-bhk-650-sq-ft-apartment-in-bhoomi-gokul/10451937,Goregaon East,19.177784,72.865787,True
squareyards,Kanjurmarg West,Mumbai,2,60000,per_month,,750,5,20,semi-furnished,https://www.squareyards.com/rental-2-bhk-750-sq-ft-apartment-in-gundecha-altura/10465075,Kanjurmarg West,19.136279,72.929861,True
squareyards,Tardeo,Mumbai,5,60000,per_month,,470,6,7,furnished,https://www.squareyards.com/rental-1-5-bhk-servant-room-470-sq-ft-apartment-in-maniyar-apartment/10483069,Tardeo,18.97492,72.81248,True
squareyards,Vikhroli West,Mumbai,2,65000,per_month,,629,17,33,unfurnished,https://www.squareyards.com/rental-2-bhk-629-sq-ft-apartment-in-mayfair-the-view/10464849,Vikhroli West,19.105689,72.917573,True
squareyards,Andheri West,Mumbai,5,110000,per_month,,980,20,22,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-store-room-980-sq-ft-apartment-in-dlh-orchid/10520281,Andheri West,19.1420569834118,72.8261217723516,True
squareyards,Chembur,Mumbai,2,80000,per_month,,700,8,,unfurnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-heritage-solitaire/10472588,Chembur,19.043898,72.894223,True
squareyards,Kanjurmarg East,Mumbai,3,104000,per_month,,1129,32,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1129-sq-ft-apartment-in-lodha-aurum-grande/10465183,Kanjurmarg East,19.128493,72.930003,True
squareyards,Goregaon East,Mumbai,3,125000,per_month,,1100,10,15,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1100-sq-ft-apartment-in-aster-tower/10443928,Goregaon East,19.176344,72.86092,True
squareyards,Chembur,Mumbai,4,220000,per_month,,2145,5,,furnished,https://www.squareyards.com/rental-4-bhk-2145-sq-ft-apartment-in-heritage-pride-mumbai/10442519,Chembur,19.056866,72.902549,True
squareyards,Malad East,Mumbai,4,275000,per_month,,3330,29,,semi-furnished,https://www.squareyards.com/rental-4-bhk-servant-room-store-room-3330-sq-ft-apartment-in-omkar-alta-monte/10480635,Malad East,19.1881172,72.8578903,True
squareyards,Powai,Mumbai,3,150000,per_month,,1400,8,23,furnished,https://www.squareyards.com/rental-3-bhk-basement-store-room-1400-sq-ft-apartment-in-lake-home/10463969,Powai,19.114684,72.902158,True
squareyards,Kanjurmarg West,Mumbai,2,62000,per_month,,660,22,,semi-furnished,https://www.squareyards.com/rental-2-bhk-660-sq-ft-apartment-in-runwal-forests/10464705,Kanjurmarg West,19.136516,72.932046,True
squareyards,Malad East,Mumbai,2,75000,per_month,,680,10,19,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-680-sq-ft-apartment-in-k-raheja-raheja-residency/10469704,Malad East,19.177501,72.876135,True
squareyards,Powai,Mumbai,1,70000,per_month,,300,8,28,semi-furnished,https://www.squareyards.com/rental-1-bhk-store-room-300-sq-ft-apartment-in-hiranandani-regent-hill/10518553,Powai,19.116994,72.913059,True
squareyards,Oshiwara,Mumbai,2,95000,per_month,,670,1234,,semi-furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-dev-leo-tower/10453132,Oshiwara,19.145734,72.832757,True
squareyards,Malad West,Mumbai,3,140000,per_month,,1400,19,,furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-serenity-heights/10541110,Malad West,19.178885,72.833735,True
squareyards,Dalal Estate,Mumbai,1,70000,per_month,,550,20,,unfurnished,https://www.squareyards.com/rental-1-bhk-servant-room-550-sq-ft-apartment-in-nathni-height/10513238,Dalal Estate,18.968433,72.819967,True
squareyards,Bangur Nagar,Mumbai,3,100000,per_month,,1050,10,30,semi-furnished,https://www.squareyards.com/rental-3-bhk-1050-sq-ft-apartment-in-kolte-patil-verve/10514971,Bangur Nagar,19.163807,72.834294,True
squareyards,Malad West,Mumbai,1,35000,per_month,,432,8,11,unfurnished,https://www.squareyards.com/rental-1-bhk-432-sq-ft-apartment-in-bhoomi-park/10454954,Malad West,19.201364,72.819948,True
squareyards,Wadala,Mumbai,5,42000,per_month,,450,6,6,semi-furnished,https://www.squareyards.com/rental-1-5-bhk-450-sq-ft-apartment-in-kalpak-estate/10514855,Wadala,19.014836,72.864527,True
squareyards,Malad East,Mumbai,2,75000,per_month,,770,4,20,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-770-sq-ft-apartment-in-k-raheja-raheja-residency/10466125,Malad East,19.175752,72.869888,True
squareyards,Malad East,Mumbai,3,90000,per_month,,1700,9,15,furnished,https://www.squareyards.com/rental-3-bhk-study-room-1700-sq-ft-apartment-in-shah-arcade-ii/10541092,Malad East,19.182601,72.856843,True
squareyards,Malad West,Mumbai,1,26000,per_month,,306,18,24,semi-furnished,https://www.squareyards.com/rental-1-bhk-extra-room-306-sq-ft-apartment-in-saptarshi-chs/10538531,Malad West,19.1863,72.8365,True
squareyards,Malad East,Mumbai,3,60000,per_month,,950,6,,semi-furnished,https://www.squareyards.com/rental-3-bhk-store-room-950-sq-ft-apartment-in-padmavati-maitri-gaurav/10541188,Malad East,19.1898455,72.857798,True
squareyards,Andheri West,Mumbai,1,65000,per_month,,388,,,furnished,https://www.squareyards.com/rental-1-bhk-388-sq-ft-apartment-in-lotus-signature/10483864,Andheri West,19.127991,72.839506,True
squareyards,Vikhroli West,Mumbai,2,61000,per_month,,650,9,,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-raj-legacy-i/10464428,Vikhroli West,19.116908,72.926683,True
squareyards,Malad East,Mumbai,1,56000,per_month,,650,12,,furnished,https://www.squareyards.com/rental-1-bhk-650-sq-ft-apartment-in-k-raheja-raheja-residency/10516974,Malad East,19.177501,72.876135,True
squareyards,Andheri West,Mumbai,5,250000,per_month,,1200,22,32,furnished,https://www.squareyards.com/rental-2-5-bhk-1200-sq-ft-apartment-in-oberoi-realty-springs/10462020,Andheri West,19.1388851,72.83465369999999,True
squareyards,Goregaon East,Mumbai,2,45000,per_month,,981,11,20,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-study-room-981-sq-ft-apartment-in-garden-view-apartment/10495966,Goregaon East,19.1531958299402,72.8865832279232,True
squareyards,Powai,Mumbai,3,240000,per_month,,1700,20,,semi-furnished,https://www.squareyards.com/rental-3-bhk-basement-store-room-1700-sq-ft-apartment-in-raj-grandeur/10450731,Powai,19.121325,72.918361,True
squareyards,Nepean Sea Road,Mumbai,5,280000,per_month,,1300,5,,unfurnished,https://www.squareyards.com/rental-2-5-bhk-servant-room-1300-sq-ft-apartment-in-sanghi-house/10513684,Nepean Sea Road,18.9515058089075,72.7963064466596,True
squareyards,Goregaon West,Mumbai,3,90000,per_month,,1200,15,30,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-chandak-stella/10541081,Goregaon West,19.172208,72.846954,True
squareyards,Andheri West,Mumbai,3,230000,per_month,,1460,15,,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1460-sq-ft-apartment-in-andheri-west/10540702,Andheri West,19.1350711,72.81132,True
squareyards,Chembur,Mumbai,3,130000,per_month,,1300,5,18,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-hubtown-seasons/10538659,Chembur,19.058453,72.895371,True
squareyards,Goregaon West,Mumbai,2,80000,per_month,,640,701,20,semi-furnished,https://www.squareyards.com/rental-2-bhk-640-sq-ft-apartment-in-anmol-chs-goregaon/10492542,Goregaon West,19.170532703023,72.8433550394059,True
squareyards,Bandra East,Mumbai,3,275000,per_month,,1400,12,22,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-1400-sq-ft-apartment-in-adani-ten-bkc/10467033,Bandra East,19.056192,72.848892,True
squareyards,Lower Parel,Mumbai,3,250000,per_month,,1700,2,,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1700-sq-ft-apartment-in-mittal-phoenix-tower/10533810,Lower Parel,18.995721,72.829392,True
squareyards,Goregaon West,Mumbai,3,100000,per_month,,1200,701,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-ekta-tripolis/10514181,Goregaon West,19.154588,72.842697,True
squareyards,Lower Parel,Mumbai,4,1200000,per_month,,3400,35,,furnished,https://www.squareyards.com/rental-4-bhk-prayer-room-servant-room-study-room-extra-room-basement-store-room-3400-sq-ft-apartment-in-indiabulls-sky/10517462,Lower Parel,19.0088,72.833409,True
squareyards,Chembur,Mumbai,3,140000,per_month,,1400,10,14,semi-furnished,https://www.squareyards.com/rental-3-bhk-1400-sq-ft-apartment-in-sindhi-society/10545187,Chembur,19.0519159,72.8908059,True
squareyards,Jogeshwari West,Mumbai,,80000,per_month,,450,,,unfurnished,https://www.squareyards.com/rental-450-sq-ft-office-space-in-morya-estate/10498665,Jogeshwari West,,,False
squareyards,Wadala,Mumbai,2,62000,per_month,,700,7,,semi-furnished,https://www.squareyards.com/rental-2-bhk-basement-700-sq-ft-apartment-in-sanghvi-heights/10471808,Wadala,19.020587,72.864366,True
squareyards,Chembur,Mumbai,2,75000,per_month,,720,7,,semi-furnished,https://www.squareyards.com/rental-2-bhk-720-sq-ft-apartment-in-blue-bell-chembur/10536156,Chembur,19.044243,72.904472,True
squareyards,Mahalaxmi,Mumbai,4,360000,per_month,,1850,45,,unfurnished,https://www.squareyards.com/rental-4-bhk-prayer-room-store-room-1850-sq-ft-apartment-in-piramal-mahalaxmi/10516609,Mahalaxmi,18.983085,72.826831,True
squareyards,Goregaon West,Mumbai,1,45000,per_month,,440,701,18,unfurnished,https://www.squareyards.com/rental-1-bhk-440-sq-ft-apartment-in-chandak-34-park-estate/10490337,Goregaon West,19.167242,72.841577,True
squareyards,Goregaon East,Mumbai,2,78000,per_month,,1050,14,,furnished,https://www.squareyards.com/rental-2-bhk-1050-sq-ft-apartment-in-chandak-paloma/10444135,Goregaon East,19.16818,72.853134,True
squareyards,Worli,Mumbai,,300500,per_month,,601,,,unfurnished,https://www.squareyards.com/rental-601-sq-ft-office-space-in-worli/10452982,Worli,,,False
